0.99391,200.98,152.58,89.08,72.311,1.171
0.9939,200.14,153.86,88.745,72.303,1.1661
0.9939,199.3,155.13,88.417,72.287,1.1613
0.99389,198.48,156.39,88.095,72.263,1.1565
0.99388,197.66,157.64,87.776,72.233,1.1518
0.99387,196.86,158.88,87.461,72.196,1.1472
0.99387,196.07,160.12,87.147,72.153,1.1426
0.99386,195.29,161.35,86.835,72.106,1.1381
0.99385,194.52,162.57,86.525,72.054,1.1336
0.99384,193.76,163.78,86.216,71.997,1.1292
0.99384,193.01,164.98,85.909,71.936,1.1248
0.99383,192.28,166.18,85.603,71.87,1.1204
0.99382,191.55,167.37,85.3,71.801,1.1162
0.99381,190.83,168.56,85.001,71.727,1.1119
0.99381,190.12,169.73,84.706,71.648,1.1077
0.9938,189.41,170.9,84.418,71.564,1.1036
0.99379,188.71,172.06,84.137,71.475,1.0995
0.99378,188.02,173.22,83.864,71.379,1.0956
0.99377,187.33,174.37,83.599,71.279,1.0916
0.99377,186.64,175.51,83.338,71.175,1.0877
0.99376,185.97,176.65,83.079,71.067,1.0839
0.99375,185.3,177.77,82.822,70.958,1.0801
0.99374,184.64,178.9,82.565,70.847,1.0764
0.99374,183.98,180.01,82.307,70.735,1.0726
0.99373,183.34,181.12,82.048,70.623,1.0689
0.99372,182.71,182.22,81.788,70.51,1.0652
0.99371,182.08,183.32,81.526,70.396,1.0616
0.9937,181.46,184.41,81.264,70.282,1.058
0.9937,180.85,185.49,81.002,70.167,1.0544
0.99369,180.25,186.57,80.741,70.05,1.0508
0.99368,179.65,187.64,80.484,69.932,1.0473
0.99367,179.05,188.7,80.231,69.81,1.0439
0.99367,178.46,189.76,79.985,69.685,1.0404
0.99366,177.87,190.81,79.748,69.556,1.0371
0.99365,177.28,191.86,79.522,69.421,1.0337
0.99364,176.69,192.9,79.303,69.282,1.0305
0.99363,176.11,193.93,79.088,69.142,1.0272
0.99362,175.53,194.96,78.874,69.001,1.024
0.99362,174.96,195.99,78.66,68.859,1.0209
0.99361,174.4,197,78.445,68.719,1.0177
0.9936,173.84,198.02,78.226,68.58,1.0146
0.99359,173.29,199.02,78.005,68.442,1.0114
0.99358,172.75,200.02,77.78,68.307,1.0083
0.99358,172.21,201.02,77.552,68.172,1.0052
0.99357,171.69,202.01,77.323,68.039,1.0021
0.99356,171.16,202.99,77.092,67.907,0.99908
0.99355,170.65,203.97,76.863,67.774,0.99604
0.99354,170.13,204.94,76.638,67.64,0.99304
0.99353,169.62,205.91,76.418,67.503,0.99007
0.99353,169.11,206.87,76.208,67.363,0.98715
0.99352,168.59,207.83,76.009,67.217,0.98428
0.99351,168.08,208.78,75.817,67.069,0.98144
0.9935,167.57,209.73,75.628,66.92,0.97864
0.99349,167.07,210.67,75.44,66.771,0.97585
0.99348,166.57,211.61,75.251,66.622,0.97308
0.99348,166.08,212.54,75.061,66.475,0.97033
0.99347,165.59,213.47,74.868,66.33,0.96759
0.99346,165.11,214.39,74.673,66.187,0.96486
0.99345,164.63,215.3,74.476,66.045,0.96214
0.99344,164.16,216.21,74.276,65.906,0.95944
0.99343,163.7,217.12,74.076,65.767,0.95675
0.99343,163.23,218.02,73.876,65.629,0.95407
0.99342,162.78,218.92,73.678,65.49,0.95142
0.99341,162.32,219.81,73.484,65.35,0.9488
0.9934,161.87,220.7,73.297,65.208,0.94621
0.99339,161.41,221.58,73.118,65.063,0.94366
0.99338,160.96,222.46,72.943,64.917,0.94114
0.99337,160.51,223.33,72.77,64.77,0.93863
0.99336,160.06,224.2,72.597,64.624,0.93615
0.99336,159.62,225.07,72.425,64.479,0.93368
0.99335,159.18,225.93,72.252,64.335,0.93122
0.99334,158.74,226.78,72.077,64.193,0.92878
0.99333,158.32,227.63,71.902,64.052,0.92634
0.99332,157.89,228.48,71.725,63.912,0.92392
0.99331,157.47,229.32,71.548,63.774,0.92151
0.9933,157.05,230.16,71.37,63.636,0.91912
0.99329,156.64,230.99,71.193,63.499,0.91674
0.99328,156.23,231.82,71.018,63.362,0.91437
0.99328,155.82,232.64,70.847,63.225,0.91204
0.99327,155.41,233.46,70.68,63.086,0.90973
0.99326,155.01,234.28,70.518,62.945,0.90744
0.99325,154.6,235.09,70.36,62.804,0.90518
0.99324,154.2,235.89,70.202,62.663,0.90293
0.99323,153.8,236.7,70.046,62.523,0.90071
0.99322,153.4,237.5,69.89,62.383,0.89849
0.99321,153.01,238.29,69.733,62.245,0.89628
0.9932,152.62,239.08,69.575,62.109,0.89409
0.99319,152.24,239.87,69.416,61.973,0.8919
0.99318,151.86,240.65,69.257,61.839,0.88973
0.99318,151.48,241.43,69.096,61.706,0.88756
0.99317,151.11,242.2,68.936,61.575,0.88541
0.99316,150.74,242.97,68.775,61.444,0.88327
0.99315,150.37,243.74,68.616,61.314,0.88114
0.99314,150,244.5,68.459,61.183,0.87903
0.99313,149.64,245.26,68.305,61.052,0.87695
0.99312,149.27,246.02,68.155,60.92,0.87488
0.99311,148.91,246.77,68.011,60.786,0.87284
0.9931,148.55,247.51,67.87,60.652,0.87083
0.99309,148.19,248.26,67.731,60.518,0.86883
0.99308,147.83,249,67.593,60.384,0.86684
0.99307,147.48,249.73,67.455,60.251,0.86486
0.99306,147.12,250.47,67.315,60.12,0.86289
0.99305,146.78,251.19,67.175,59.991,0.86093
0.99304,146.43,251.92,67.032,59.863,0.85898
0.99303,146.09,252.64,66.888,59.737,0.85703
0.99302,145.76,253.36,66.743,59.612,0.85509
0.99301,145.43,254.07,66.596,59.489,0.85315
0.993,145.1,254.78,66.448,59.368,0.85123
0.993,144.77,255.49,66.301,59.247,0.84931
0.99299,144.45,256.19,66.155,59.127,0.84741
0.99298,144.12,256.89,66.011,59.006,0.84552
0.99297,143.8,257.59,65.872,58.885,0.84366
0.99296,143.48,258.28,65.738,58.761,0.84182
0.99295,143.16,258.97,65.61,58.636,0.84001
0.99294,142.83,259.66,65.486,58.51,0.83822
0.99293,142.51,260.34,65.363,58.384,0.83644
0.99292,142.19,261.02,65.24,58.259,0.83467
0.99291,141.88,261.69,65.117,58.136,0.83291
0.9929,141.57,262.37,64.993,58.014,0.83116
0.99289,141.26,263.04,64.867,57.893,0.82941
0.99288,140.95,263.7,64.739,57.775,0.82767
0.99287,140.65,264.37,64.609,57.658,0.82593
0.99286,140.36,265.02,64.477,57.543,0.8242
0.99285,140.06,265.68,64.345,57.429,0.82247
0.99284,139.77,266.33,64.212,57.317,0.82075
0.99283,139.48,266.98,64.081,57.204,0.81904
0.99282,139.19,267.63,63.951,57.092,0.81735
0.9928,138.9,268.27,63.826,56.979,0.81568
0.99279,138.61,268.91,63.706,56.864,0.81403
